t,src,seq,t_gen
15.224071,220,15,15.224071
15.224542,44,15,15.224542
15.227430,141,15,15.227430
15.227949,329,15,15.227949
15.229130,263,15,15.229130
15.230110,124,15,15.230110
15.230503,155,15,15.230503
15.236595,256,15,15.236595
15.237334,188,15,15.237334
15.239877,257,15,15.239877
15.241446,375,15,15.241446
15.241853,262,15,15.241853
15.244755,53,15,15.244755
15.245512,17,15,15.245512
15.248839,35,15,15.248839
15.251355,128,15,15.251355
15.251967,65,15,15.251967
15.254195,258,15,15.254195
15.255314,111,15,15.255314
15.256226,110,15,15.256226
15.256537,10,15,15.256537
15.256880,307,15,15.256880
15.257027,335,15,15.257027
15.258806,187,15,15.258806
15.259821,73,15,15.259821
15.261185,9,15,15.261185
15.261503,193,15,15.261503
15.265044,113,15,15.265044
15.265430,284,15,15.265430
15.267734,378,15,15.267734
15.268137,0,15,15.268137
15.268640,302,15,15.268640
15.269434,371,15,15.269434
15.269537,137,15,15.269537
15.269559,157,15,15.269559
15.271065,165,15,15.271065
15.271229,151,15,15.271229
15.272295,12,15,15.272295
15.272324,162,15,15.272324
15.274181,118,15,15.274181
15.274260,72,15,15.274260
15.275540,332,15,15.275540
15.277681,70,15,15.277681
15.279033,126,15,15.279033
15.280789,282,15,15.280789
15.281392,174,15,15.281392
15.282032,224,15,15.282032
15.285922,363,15,15.285922
15.287606,359,15,15.287606
15.289506,343,15,15.289506
15.289840,328,15,15.289840
15.289956,93,15,15.289956
15.290053,176,15,15.290053
15.290076,14,15,15.290076
15.290444,179,15,15.290444
15.291702,237,15,15.291702
15.292716,340,15,15.292716
15.296040,210,15,15.296040
15.296390,212,15,15.296390
15.298106,241,15,15.298106
15.298651,196,15,15.298651
15.298968,177,15,15.298968
15.304297,347,15,15.304297
15.304494,342,15,15.304494
15.304589,2,15,15.304589
15.305493,394,15,15.305493
15.305874,80,15,15.305874
15.309591,250,15,15.309591
15.310846,163,15,15.310846
15.312679,273,15,15.312679
15.312764,182,15,15.312764
15.312818,103,15,15.312818
15.315563,59,15,15.315563
15.316531,206,15,15.316531
15.316707,300,15,15.316707
15.316965,32,15,15.316965
15.317528,122,15,15.317528
15.319514,117,15,15.319514
15.320012,25,15,15.320012
15.321176,330,15,15.321176
15.321839,360,15,15.321839
15.324299,148,15,15.324299
15.324539,197,15,15.324539
15.324916,11,15,15.324916
15.326154,215,15,15.326154
15.328510,214,15,15.328510
15.330804,272,15,15.330804
15.331933,200,15,15.331933
15.332839,286,15,15.332839
15.333642,145,15,15.333642
15.333797,325,15,15.333797
15.333857,362,15,15.333857
15.335897,275,15,15.335897
15.335954,81,15,15.335954
15.336021,222,15,15.336021
15.336919,397,15,15.336919
15.338557,116,15,15.338557
15.340058,63,15,15.340058
15.340135,1,15,15.340135
15.340349,167,15,15.340349
15.341059,289,15,15.341059
15.341786,30,15,15.341786
15.342546,147,15,15.342546
15.342739,369,15,15.342739
15.343181,345,15,15.343181
15.345447,134,15,15.345447
15.348039,83,15,15.348039
15.348571,48,15,15.348571
15.353959,78,15,15.353959
15.354304,99,15,15.354304
15.354536,79,15,15.354536
15.356463,315,15,15.356463
15.356964,281,15,15.356964
15.357604,192,15,15.357604
15.360264,299,15,15.360264
15.360715,374,15,15.360715
15.361092,354,15,15.361092
15.362074,138,15,15.362074
15.363439,383,15,15.363439
15.369113,38,15,15.369113
15.369195,69,15,15.369195
15.369341,43,15,15.369341
15.373292,373,15,15.373292
15.373418,341,15,15.373418
15.382497,245,15,15.382497
15.382635,229,15,15.382635
15.385337,298,15,15.385337
15.385545,15,15,15.385545
15.386133,393,15,15.386133
15.386517,372,15,15.386517
15.387342,364,15,15.387342
15.387902,279,15,15.387902
15.390466,243,15,15.390466
15.391045,385,15,15.391045
15.397767,64,15,15.397767
15.398160,294,15,15.398160
15.400918,28,15,15.400918
15.401346,349,15,15.401346
15.403335,154,15,15.403335
15.403511,24,15,15.403511
15.410859,216,15,15.410859
15.411280,37,15,15.411280
15.413412,156,15,15.413412
15.415760,23,15,15.415760
15.416658,278,15,15.416658
15.416909,143,15,15.416909
15.418182,350,15,15.418182
15.419756,8,15,15.419756
15.424170,297,15,15.424170
15.425927,337,15,15.425927
15.426970,34,15,15.426970
15.428151,121,15,15.428151
15.428378,267,15,15.428378
15.435541,233,15,15.435541
15.435551,324,15,15.435551
15.438875,389,15,15.438875
15.439246,185,15,15.439246
15.440053,159,15,15.440053
15.442476,312,15,15.442476
15.442981,67,15,15.442981
15.443632,158,15,15.443632
15.444022,98,15,15.444022
15.444617,109,15,15.444617
15.444644,288,15,15.444644
15.445326,207,15,15.445326
15.445657,290,15,15.445657
15.445761,54,15,15.445761
15.445900,242,15,15.445900
15.446431,115,15,15.446431
15.447432,101,15,15.447432
15.447673,367,15,15.447673
15.448291,254,15,15.448291
15.448535,49,15,15.448535
15.448639,313,15,15.448639
15.449380,247,15,15.449380
15.450051,365,15,15.450051
15.450741,107,15,15.450741
15.453086,131,15,15.453086
15.453177,175,15,15.453177
15.455497,184,15,15.455497
15.455599,311,15,15.455599
15.456996,274,15,15.456996
15.457395,144,15,15.457395
15.458364,57,15,15.458364
15.459046,327,15,15.459046
15.459766,150,15,15.459766
15.462851,203,15,15.462851
15.463440,33,15,15.463440
15.464109,209,15,15.464109
15.465753,396,15,15.465753
15.467651,392,15,15.467651
15.468234,238,15,15.468234
15.468309,353,15,15.468309
15.468609,292,15,15.468609
15.468642,45,15,15.468642
15.468818,221,15,15.468818
15.470391,239,15,15.470391
15.472354,114,15,15.472354
15.478466,225,15,15.478466
15.479154,293,15,15.479154
15.480128,86,15,15.480128
15.483561,105,15,15.483561
15.483630,259,15,15.483630
15.484432,133,15,15.484432
15.484452,40,15,15.484452
15.485038,96,15,15.485038
15.485111,199,15,15.485111
15.486041,142,15,15.486041
15.487495,380,15,15.487495
15.487712,384,15,15.487712
15.487876,94,15,15.487876
15.488401,346,15,15.488401
15.489274,358,15,15.489274
15.489787,89,15,15.489787
15.490820,18,15,15.490820
15.492316,219,15,15.492316
15.492467,253,15,15.492467
15.495571,152,15,15.495571
15.496037,295,15,15.496037
16.000604,291,16,16.000604
16.001339,395,16,16.001339
16.001550,195,16,16.001550
16.002595,198,16,16.002595
16.004256,132,16,16.004256
16.004345,304,16,16.004345
16.004466,248,16,16.004466
16.009650,88,16,16.009650
16.010844,230,16,16.010844
16.010987,270,16,16.010987
16.012264,125,16,16.012264
16.012310,75,16,16.012310
16.012377,399,16,16.012377
16.012472,305,16,16.012472
16.012749,97,16,16.012749
16.013261,102,16,16.013261
16.014550,149,16,16.014550
16.014817,287,16,16.014817
16.016233,13,16,16.016233
16.016451,355,16,16.016451
16.018280,387,16,16.018280
16.018783,218,16,16.018783
16.019825,261,16,16.019825
16.021488,169,16,16.021488
16.022830,21,16,16.022830
16.026254,240,16,16.026254
16.027554,310,16,16.027554
16.027983,5,16,16.027983
16.029435,265,16,16.029435
16.032541,368,16,16.032541
16.035205,318,16,16.035205
16.035224,29,16,16.035224
16.036217,87,16,16.036217
16.039485,382,16,16.039485
16.041029,228,16,16.041029
16.042617,285,16,16.042617
16.043266,6,16,16.043266
16.045116,249,16,16.045116
16.046014,4,16,16.046014
16.046947,357,16,16.046947
16.047810,323,16,16.047810
16.048281,252,16,16.048281
16.048747,336,16,16.048747
16.049239,3,16,16.049239
16.049708,135,16,16.049708
16.049979,260,16,16.049979
16.050016,85,16,16.050016
16.053215,171,16,16.053215
16.056743,226,16,16.056743
16.056908,58,16,16.056908
16.058049,170,16,16.058049
16.060460,166,16,16.060460
16.060530,50,16,16.060530
16.061922,266,16,16.061922
16.065926,77,16,16.065926
16.065952,333,16,16.065952
16.066408,60,16,16.066408
16.068626,231,16,16.068626
16.072143,306,16,16.072143
16.072935,180,16,16.072935
16.074134,120,16,16.074134
16.074239,90,16,16.074239
16.074415,76,16,16.074415
16.076814,129,16,16.076814
16.080197,321,16,16.080197
16.084288,106,16,16.084288
16.085050,344,16,16.085050
16.089705,234,16,16.089705
16.092181,189,16,16.092181
16.093776,191,16,16.093776
16.094531,246,16,16.094531
16.096359,326,16,16.096359
16.097011,376,16,16.097011
16.100182,202,16,16.100182
16.100258,334,16,16.100258
16.100759,71,16,16.100759
16.102783,377,16,16.102783
16.105767,244,16,16.105767
16.107764,92,16,16.107764
16.111329,308,16,16.111329
16.112233,398,16,16.112233
16.113542,140,16,16.113542
16.114132,52,16,16.114132
16.115535,370,16,16.115535
16.116539,339,16,16.116539
16.117631,264,16,16.117631
16.118587,7,16,16.118587
16.119022,178,16,16.119022
16.120773,51,16,16.120773
16.122326,19,16,16.122326
16.123267,173,16,16.123267
16.123523,386,16,16.123523
16.127013,331,16,16.127013
16.128617,46,16,16.128617
16.129351,91,16,16.129351
16.130314,232,16,16.130314
16.133348,223,16,16.133348
16.135557,255,16,16.135557
16.136115,227,16,16.136115
16.136342,119,16,16.136342
16.136504,95,16,16.136504
16.137288,303,16,16.137288
16.138887,100,16,16.138887
16.140576,280,16,16.140576
16.142043,391,16,16.142043
16.143560,168,16,16.143560
16.144888,136,16,16.144888
16.146572,201,16,16.146572
16.148121,66,16,16.148121
16.149822,123,16,16.149822
16.150412,381,16,16.150412
16.150846,317,16,16.150846
16.153688,301,16,16.153688
16.154626,204,16,16.154626
16.155034,22,16,16.155034
16.156377,27,16,16.156377
16.158110,277,16,16.158110
16.158244,172,16,16.158244
16.160283,194,16,16.160283
16.162041,276,16,16.162041
16.162202,62,16,16.162202
16.162559,236,16,16.162559
16.164152,160,16,16.164152
16.164189,348,16,16.164189
16.164771,104,16,16.164771
16.164968,108,16,16.164968
16.166095,314,16,16.166095
16.167815,181,16,16.167815
16.174391,74,16,16.174391
16.175104,322,16,16.175104
16.175935,68,16,16.175935
16.177253,213,16,16.177253
16.177613,296,16,16.177613
16.179054,55,16,16.179054
16.180576,127,16,16.180576
16.180653,183,16,16.180653
16.181581,41,16,16.181581
16.182231,361,16,16.182231
16.184051,26,16,16.184051
16.184745,309,16,16.184745
16.187122,61,16,16.187122
16.187162,20,16,16.187162
16.187376,271,16,16.187376
16.188113,16,16,16.188113
16.189163,84,16,16.189163
16.189678,164,16,16.189678
16.190365,31,16,16.190365
16.190699,269,16,16.190699
16.190880,47,16,16.190880
16.191220,251,16,16.191220
16.191551,153,16,16.191551
16.192619,56,16,16.192619
16.193414,112,16,16.193414
16.194160,320,16,16.194160
16.194434,139,16,16.194434
16.197772,338,16,16.197772
16.198767,42,16,16.198767
16.199830,283,16,16.199830
16.199834,268,16,16.199834
16.201383,217,16,16.201383
16.201609,205,16,16.201609
16.202153,366,16,16.202153
16.202212,161,16,16.202212
16.203461,388,16,16.203461
16.207640,351,16,16.207640
16.207804,352,16,16.207804
16.210922,319,16,16.210922
16.212754,130,16,16.212754
16.212973,356,16,16.212973
16.213472,316,16,16.213472
16.213917,36,16,16.213917
16.215892,211,16,16.215892
16.215997,390,16,16.215997
16.216303,208,16,16.216303
16.216639,235,16,16.216639
16.217078,186,16,16.217078
16.217380,190,16,16.217380
16.218907,379,16,16.218907
16.220333,146,16,16.220333
16.223572,39,16,16.223572
16.223758,82,16,16.223758
16.224071,220,16,16.224071
16.224542,44,16,16.224542
16.227430,141,16,16.227430
16.227949,329,16,16.227949
16.229130,263,16,16.229130
16.230110,124,16,16.230110
16.230503,155,16,16.230503
16.236595,256,16,16.236595
16.237334,188,16,16.237334
16.239877,257,16,16.239877
16.241446,375,16,16.241446
16.241853,262,16,16.241853
16.244755,53,16,16.244755
16.245512,17,16,16.245512
16.248839,35,16,16.248839
16.251355,128,16,16.251355
16.251967,65,16,16.251967
16.254195,258,16,16.254195
16.255314,111,16,16.255314
16.256226,110,16,16.256226
16.256537,10,16,16.256537
16.256880,307,16,16.256880
16.257027,335,16,16.257027
16.258806,187,16,16.258806
16.259821,73,16,16.259821
16.261185,9,16,16.261185
16.261503,193,16,16.261503
16.265044,113,16,16.265044
16.265430,284,16,16.265430
16.267734,378,16,16.267734
16.268137,0,16,16.268137
16.268640,302,16,16.268640
16.269434,371,16,16.269434
16.269537,137,16,16.269537
16.269559,157,16,16.269559
16.271065,165,16,16.271065
16.271229,151,16,16.271229
16.272295,12,16,16.272295
16.272324,162,16,16.272324
16.274181,118,16,16.274181
16.274260,72,16,16.274260
16.275540,332,16,16.275540
16.277681,70,16,16.277681
16.279033,126,16,16.279033
16.280789,282,16,16.280789
16.281392,174,16,16.281392
16.282032,224,16,16.282032
16.285922,363,16,16.285922
16.287606,359,16,16.287606
16.289506,343,16,16.289506
16.289840,328,16,16.289840
16.289956,93,16,16.289956
16.290053,176,16,16.290053
16.290076,14,16,16.290076
16.290444,179,16,16.290444
16.291702,237,16,16.291702
16.292716,340,16,16.292716
16.296040,210,16,16.296040
16.296390,212,16,16.296390
16.298106,241,16,16.298106
16.298651,196,16,16.298651
16.298968,177,16,16.298968
16.304297,347,16,16.304297
16.304494,342,16,16.304494
16.304589,2,16,16.304589
16.305493,394,16,16.305493
16.305874,80,16,16.305874
16.309591,250,16,16.309591
16.310846,163,16,16.310846
16.312679,273,16,16.312679
16.312764,182,16,16.312764
16.312818,103,16,16.312818
16.315563,59,16,16.315563
16.316531,206,16,16.316531
16.316707,300,16,16.316707
16.316965,32,16,16.316965
16.317528,122,16,16.317528
16.319514,117,16,16.319514
16.320012,25,16,16.320012
16.321176,330,16,16.321176
16.321839,360,16,16.321839
16.324299,148,16,16.324299
16.324539,197,16,16.324539
16.324916,11,16,16.324916
16.326154,215,16,16.326154
16.328510,214,16,16.328510
16.330804,272,16,16.330804
16.331933,200,16,16.331933
16.332839,286,16,16.332839
16.333642,145,16,16.333642
16.333797,325,16,16.333797
16.333857,362,16,16.333857
16.335897,275,16,16.335897
16.335954,81,16,16.335954
16.336021,222,16,16.336021
16.336919,397,16,16.336919
16.338557,116,16,16.338557
16.340058,63,16,16.340058
16.340135,1,16,16.340135
16.340349,167,16,16.340349
16.341059,289,16,16.341059
16.341786,30,16,16.341786
16.342546,147,16,16.342546
16.342739,369,16,16.342739
16.343181,345,16,16.343181
16.345447,134,16,16.345447
16.348039,83,16,16.348039
16.348571,48,16,16.348571
16.353959,78,16,16.353959
16.354304,99,16,16.354304
16.354536,79,16,16.354536
16.356463,315,16,16.356463
16.356964,281,16,16.356964
16.357604,192,16,16.357604
16.360264,299,16,16.360264
16.360715,374,16,16.360715
16.361092,354,16,16.361092
16.362074,138,16,16.362074
16.363439,383,16,16.363439
16.369113,38,16,16.369113
16.369195,69,16,16.369195
16.369341,43,16,16.369341
16.373292,373,16,16.373292
16.373418,341,16,16.373418
16.382497,245,16,16.382497
16.382635,229,16,16.382635
16.385337,298,16,16.385337
16.385545,15,16,16.385545
16.386133,393,16,16.386133
16.386517,372,16,16.386517
16.387342,364,16,16.387342
16.387902,279,16,16.387902
16.390466,243,16,16.390466
16.391045,385,16,16.391045
16.397767,64,16,16.397767
16.398160,294,16,16.398160
16.400918,28,16,16.400918
16.401346,349,16,16.401346
16.403335,154,16,16.403335
16.403511,24,16,16.403511
16.410859,216,16,16.410859
16.411280,37,16,16.411280
16.413412,156,16,16.413412
16.415760,23,16,16.415760
16.416658,278,16,16.416658
16.416909,143,16,16.416909
16.418182,350,16,16.418182
16.419756,8,16,16.419756
16.424170,297,16,16.424170
16.425927,337,16,16.425927
16.426970,34,16,16.426970
16.428151,121,16,16.428151
16.428378,267,16,16.428378
16.435541,233,16,16.435541
16.435551,324,16,16.435551
16.438875,389,16,16.438875
16.439246,185,16,16.439246
16.440053,159,16,16.440053
16.442476,312,16,16.442476
16.442981,67,16,16.442981
16.443632,158,16,16.443632
16.444022,98,16,16.444022
16.444617,109,16,16.444617
16.444644,288,16,16.444644
16.445326,207,16,16.445326
16.445657,290,16,16.445657
16.445761,54,16,16.445761
16.445900,242,16,16.445900
16.446431,115,16,16.446431
16.447432,101,16,16.447432
16.447673,367,16,16.447673
16.448291,254,16,16.448291
16.448535,49,16,16.448535
16.448639,313,16,16.448639
16.449380,247,16,16.449380
16.450051,365,16,16.450051
16.450741,107,16,16.450741
16.453086,131,16,16.453086
16.453177,175,16,16.453177
16.455497,184,16,16.455497
16.455599,311,16,16.455599
16.456996,274,16,16.456996
16.457395,144,16,16.457395
16.458364,57,16,16.458364
16.459046,327,16,16.459046
16.459766,150,16,16.459766
16.462851,203,16,16.462851
16.463440,33,16,16.463440
16.464109,209,16,16.464109
16.465753,396,16,16.465753
16.467651,392,16,16.467651
16.468234,238,16,16.468234
16.468309,353,16,16.468309
16.468609,292,16,16.468609
16.468642,45,16,16.468642
16.468818,221,16,16.468818
16.470391,239,16,16.470391
16.472354,114,16,16.472354
16.478466,225,16,16.478466
16.479154,293,16,16.479154
16.480128,86,16,16.480128
16.483561,105,16,16.483561
16.483630,259,16,16.483630
16.484432,133,16,16.484432
16.484452,40,16,16.484452
16.485038,96,16,16.485038
16.485111,199,16,16.485111
16.486041,142,16,16.486041
16.487495,380,16,16.487495
16.487712,384,16,16.487712
16.487876,94,16,16.487876
16.488401,346,16,16.488401
16.489274,358,16,16.489274
16.489787,89,16,16.489787
16.490820,18,16,16.490820
16.492316,219,16,16.492316
16.492467,253,16,16.492467
16.495571,152,16,16.495571
16.496037,295,16,16.496037
17.000604,291,17,17.000604
17.001339,395,17,17.001339
17.001550,195,17,17.001550
17.002595,198,17,17.002595
17.004256,132,17,17.004256
17.004345,304,17,17.004345
17.004466,248,17,17.004466
17.009650,88,17,17.009650
17.010844,230,17,17.010844
17.010987,270,17,17.010987
17.012264,125,17,17.012264
17.012310,75,17,17.012310
17.012377,399,17,17.012377
17.012472,305,17,17.012472
17.012749,97,17,17.012749
17.013261,102,17,17.013261
17.014550,149,17,17.014550
17.014817,287,17,17.014817
17.016233,13,17,17.016233
17.016451,355,17,17.016451
17.018280,387,17,17.018280
17.018783,218,17,17.018783
17.019825,261,17,17.019825
17.021488,169,17,17.021488
17.022830,21,17,17.022830
17.026254,240,17,17.026254
17.027554,310,17,17.027554
17.027983,5,17,17.027983
17.029435,265,17,17.029435
17.032541,368,17,17.032541
17.035205,318,17,17.035205
17.035224,29,17,17.035224
17.036217,87,17,17.036217
17.039485,382,17,17.039485
17.041029,228,17,17.041029
17.042617,285,17,17.042617
17.043266,6,17,17.043266
17.045116,249,17,17.045116
17.046014,4,17,17.046014
17.046947,357,17,17.046947
17.047810,323,17,17.047810
17.048281,252,17,17.048281
17.048747,336,17,17.048747
17.049239,3,17,17.049239
17.049708,135,17,17.049708
17.049979,260,17,17.049979
17.050016,85,17,17.050016
17.053215,171,17,17.053215
17.056743,226,17,17.056743
17.056908,58,17,17.056908
17.058049,170,17,17.058049
17.060460,166,17,17.060460
17.060530,50,17,17.060530
17.061922,266,17,17.061922
17.065926,77,17,17.065926
17.065952,333,17,17.065952
17.066408,60,17,17.066408
17.068626,231,17,17.068626
17.072143,306,17,17.072143
17.072935,180,17,17.072935
17.074134,120,17,17.074134
17.074239,90,17,17.074239
17.074415,76,17,17.074415
17.076814,129,17,17.076814
17.080197,321,17,17.080197
17.084288,106,17,17.084288
17.085050,344,17,17.085050
17.089705,234,17,17.089705
17.092181,189,17,17.092181
17.093776,191,17,17.093776
17.094531,246,17,17.094531
17.096359,326,17,17.096359
17.097011,376,17,17.097011
17.100182,202,17,17.100182
17.100258,334,17,17.100258
17.100759,71,17,17.100759
17.102783,377,17,17.102783
17.105767,244,17,17.105767
17.107764,92,17,17.107764
17.111329,308,17,17.111329
17.112233,398,17,17.112233
17.113542,140,17,17.113542
17.114132,52,17,17.114132
17.115535,370,17,17.115535
17.116539,339,17,17.116539
17.117631,264,17,17.117631
17.118587,7,17,17.118587
17.119022,178,17,17.119022
17.120773,51,17,17.120773
17.122326,19,17,17.122326
17.123267,173,17,17.123267
17.123523,386,17,17.123523
17.127013,331,17,17.127013
17.128617,46,17,17.128617
17.129351,91,17,17.129351
17.130314,232,17,17.130314
17.133348,223,17,17.133348
17.135557,255,17,17.135557
17.136115,227,17,17.136115
17.136342,119,17,17.136342
17.136504,95,17,17.136504
17.137288,303,17,17.137288
17.138887,100,17,17.138887
17.140576,280,17,17.140576
17.142043,391,17,17.142043
17.143560,168,17,17.143560
17.144888,136,17,17.144888
17.146572,201,17,17.146572
17.148121,66,17,17.148121
17.149822,123,17,17.149822
17.150412,381,17,17.150412
17.150846,317,17,17.150846
17.153688,301,17,17.153688
17.154626,204,17,17.154626
17.155034,22,17,17.155034
17.156377,27,17,17.156377
17.158110,277,17,17.158110
17.158244,172,17,17.158244
17.160283,194,17,17.160283
17.162041,276,17,17.162041
17.162202,62,17,17.162202
17.162559,236,17,17.162559
17.164152,160,17,17.164152
17.164189,348,17,17.164189
17.164771,104,17,17.164771
17.164968,108,17,17.164968
17.166095,314,17,17.166095
17.167815,181,17,17.167815
17.174391,74,17,17.174391
17.175104,322,17,17.175104
17.175935,68,17,17.175935
17.177253,213,17,17.177253
17.177613,296,17,17.177613
17.179054,55,17,17.179054
17.180576,127,17,17.180576
17.180653,183,17,17.180653
17.181581,41,17,17.181581
17.182231,361,17,17.182231
17.184051,26,17,17.184051
17.184745,309,17,17.184745
17.187122,61,17,17.187122
17.187162,20,17,17.187162
17.187376,271,17,17.187376
17.188113,16,17,17.188113
17.189163,84,17,17.189163
17.189678,164,17,17.189678
17.190365,31,17,17.190365
17.190699,269,17,17.190699
17.190880,47,17,17.190880
17.191220,251,17,17.191220
17.191551,153,17,17.191551
17.192619,56,17,17.192619
17.193414,112,17,17.193414
17.194160,320,17,17.194160
17.194434,139,17,17.194434
17.197772,338,17,17.197772
17.198767,42,17,17.198767
17.199830,283,17,17.199830
17.199834,268,17,17.199834
17.201383,217,17,17.201383
17.201609,205,17,17.201609
17.202153,366,17,17.202153
17.202212,161,17,17.202212
17.203461,388,17,17.203461
17.207640,351,17,17.207640
17.207804,352,17,17.207804
17.210922,319,17,17.210922
17.212754,130,17,17.212754
17.212973,356,17,17.212973
17.213472,316,17,17.213472
17.213917,36,17,17.213917
17.215892,211,17,17.215892
17.215997,390,17,17.215997
17.216303,208,17,17.216303
17.216639,235,17,17.216639
17.217078,186,17,17.217078
17.217380,190,17,17.217380
17.218907,379,17,17.218907
17.220333,146,17,17.220333
17.223572,39,17,17.223572
17.223758,82,17,17.223758
17.224071,220,17,17.224071
17.224542,44,17,17.224542
17.227430,141,17,17.227430
17.227949,329,17,17.227949
17.229130,263,17,17.229130
17.230110,124,17,17.230110
17.230503,155,17,17.230503
17.236595,256,17,17.236595
17.237334,188,17,17.237334
17.239877,257,17,17.239877
17.241446,375,17,17.241446
17.241853,262,17,17.241853
17.244755,53,17,17.244755
17.245512,17,17,17.245512
17.248839,35,17,17.248839
17.251355,128,17,17.251355
17.251967,65,17,17.251967
17.254195,258,17,17.254195
17.255314,111,17,17.255314
17.256226,110,17,17.256226
17.256537,10,17,17.256537
17.256880,307,17,17.256880
17.257027,335,17,17.257027
17.258806,187,17,17.258806
17.259821,73,17,17.259821
17.261185,9,17,17.261185
17.261503,193,17,17.261503
17.265044,113,17,17.265044
17.265430,284,17,17.265430
17.267734,378,17,17.267734
17.268137,0,17,17.268137
17.268640,302,17,17.268640
17.269434,371,17,17.269434
17.269537,137,17,17.269537
17.269559,157,17,17.269559
17.271065,165,17,17.271065
17.271229,151,17,17.271229
17.272295,12,17,17.272295
17.272324,162,17,17.272324
17.274181,118,17,17.274181
17.274260,72,17,17.274260
17.275540,332,17,17.275540
17.277681,70,17,17.277681
17.279033,126,17,17.279033
17.280789,282,17,17.280789
17.281392,174,17,17.281392
17.282032,224,17,17.282032
17.285922,363,17,17.285922
17.287606,359,17,17.287606
17.289506,343,17,17.289506
17.289840,328,17,17.289840
17.289956,93,17,17.289956
17.290053,176,17,17.290053
17.290076,14,17,17.290076
17.290444,179,17,17.290444
17.291702,237,17,17.291702
17.292716,340,17,17.292716
17.296040,210,17,17.296040
17.296390,212,17,17.296390
17.298106,241,17,17.298106
17.298651,196,17,17.298651
17.298968,177,17,17.298968
17.304297,347,17,17.304297
17.304494,342,17,17.304494
17.304589,2,17,17.304589
17.305493,394,17,17.305493
17.305874,80,17,17.305874
17.309591,250,17,17.309591
17.310846,163,17,17.310846
17.312679,273,17,17.312679
17.312764,182,17,17.312764
17.312818,103,17,17.312818
17.315563,59,17,17.315563
17.316531,206,17,17.316531
17.316707,300,17,17.316707
17.316965,32,17,17.316965
17.317528,122,17,17.317528
17.319514,117,17,17.319514
17.320012,25,17,17.320012
17.321176,330,17,17.321176
17.321839,360,17,17.321839
17.324299,148,17,17.324299
17.324539,197,17,17.324539
17.324916,11,17,17.324916
17.326154,215,17,17.326154
17.328510,214,17,17.328510
17.330804,272,17,17.330804
17.331933,200,17,17.331933
17.332839,286,17,17.332839
17.333642,145,17,17.333642
17.333797,325,17,17.333797
17.333857,362,17,17.333857
17.335897,275,17,17.335897
17.335954,81,17,17.335954
17.336021,222,17,17.336021
17.336919,397,17,17.336919
17.338557,116,17,17.338557
17.340058,63,17,17.340058
17.340135,1,17,17.340135
17.340349,167,17,17.340349
17.341059,289,17,17.341059
17.341786,30,17,17.341786
17.342546,147,17,17.342546
17.342739,369,17,17.342739
17.343181,345,17,17.343181
17.345447,134,17,17.345447
17.348039,83,17,17.348039
17.348571,48,17,17.348571
17.353959,78,17,17.353959
17.354304,99,17,17.354304
17.354536,79,17,17.354536
17.356463,315,17,17.356463
17.356964,281,17,17.356964
17.357604,192,17,17.357604
17.360264,299,17,17.360264
17.360715,374,17,17.360715
17.361092,354,17,17.361092
17.362074,138,17,17.362074
17.363439,383,17,17.363439
17.369113,38,17,17.369113
17.369195,69,17,17.369195
17.369341,43,17,17.369341
17.373292,373,17,17.373292
17.373418,341,17,17.373418
17.382497,245,17,17.382497
17.382635,229,17,17.382635
17.385337,298,17,17.385337
17.385545,15,17,17.385545
17.386133,393,17,17.386133
17.386517,372,17,17.386517
17.387342,364,17,17.387342
17.387902,279,17,17.387902
17.390466,243,17,17.390466
17.391045,385,17,17.391045
17.397767,64,17,17.397767
17.398160,294,17,17.398160
17.400918,28,17,17.400918
17.401346,349,17,17.401346
17.403335,154,17,17.403335
17.403511,24,17,17.403511
17.410859,216,17,17.410859
17.411280,37,17,17.411280
17.413412,156,17,17.413412
17.415760,23,17,17.415760
17.416658,278,17,17.416658
17.416909,143,17,17.416909
17.418182,350,17,17.418182
17.419756,8,17,17.419756
17.424170,297,17,17.424170
17.425927,337,17,17.425927
17.426970,34,17,17.426970
17.428151,121,17,17.428151
17.428378,267,17,17.428378
17.435541,233,17,17.435541
17.435551,324,17,17.435551
17.438875,389,17,17.438875
17.439246,185,17,17.439246
17.440053,159,17,17.440053
17.442476,312,17,17.442476
17.442981,67,17,17.442981
17.443632,158,17,17.443632
17.444022,98,17,17.444022
17.444617,109,17,17.444617
17.444644,288,17,17.444644
17.445326,207,17,17.445326
17.445657,290,17,17.445657
17.445761,54,17,17.445761
17.445900,242,17,17.445900
17.446431,115,17,17.446431
17.447432,101,17,17.447432
17.447673,367,17,17.447673
17.448291,254,17,17.448291
17.448535,49,17,17.448535
17.448639,313,17,17.448639
17.449380,247,17,17.449380
17.450051,365,17,17.450051
17.450741,107,17,17.450741
17.453086,131,17,17.453086
17.453177,175,17,17.453177
17.455497,184,17,17.455497
17.455599,311,17,17.455599
17.456996,274,17,17.456996
17.457395,144,17,17.457395
17.458364,57,17,17.458364
17.459046,327,17,17.459046
17.459766,150,17,17.459766
17.462851,203,17,17.462851
17.463440,33,17,17.463440
17.464109,209,17,17.464109
17.465753,396,17,17.465753
17.467651,392,17,17.467651
17.468234,238,17,17.468234
17.468309,353,17,17.468309
17.468609,292,17,17.468609
17.468642,45,17,17.468642
17.468818,221,17,17.468818
17.470391,239,17,17.470391
17.472354,114,17,17.472354
17.478466,225,17,17.478466
